temperature,humidity,light_lux,soil_moisture,flower_stage
24.76,65.17,14093.0,39.59,open
30.31,75.06,11572.0,30.02,open
30.26,61.95,12614.0,36.42,open
31.03,65.04,12695.0,32.6,open
24.57,69.02,12103.0,30.32,open
27.68,84.85,11603.0,53.36,open
29.25,68.12,11217.0,51.48,open
28.44,80.87,14157.0,36.88,ready
24.01,62.17,8855.0,37.23,closed
26.95,85.29,11572.0,43.88,open
30.45,85.9,14253.0,52.45,ready
30.71,89.59,13303.0,31.34,ready
31.49,72.74,10138.0,40.06,open
30.58,78.26,9277.0,40.8,closed
27.69,67.88,10312.0,30.08,open
30.57,76.8,8498.0,36.19,closed
30.05,71.71,9053.0,37.39,closed
28.72,72.19,8040.0,53.33,closed
26.27,89.92,11866.0,50.96,open
31.88,85.9,11636.0,31.22,open
24.57,71.89,10265.0,47.34,open
31.45,63.79,14564.0,48.64,open
31.26,69.47,12921.0,51.65,open
26.72,76.12,10530.0,50.98,open
28.44,83.85,8379.0,32.33,closed
25.94,77.81,9351.0,32.08,closed
26.63,62.17,10780.0,52.47,open
29.9,89.25,9799.0,43.18,closed
25.14,86.26,11247.0,45.96,open
27.41,83.76,13146.0,34.03,ready
31.35,68.87,11693.0,41.58,open
28.35,89.4,14074.0,31.52,ready
30.65,74.76,11252.0,46.49,open
30.92,65.28,9997.0,38.02,closed
29.25,84.04,8296.0,33.28,closed
27.82,71.43,10507.0,35.86,open
31.74,83.46,14357.0,41.98,ready
25.53,78.55,13687.0,38.35,ready
30.07,83.44,9974.0,34.77,closed
28.56,71.05,13445.0,31.69,ready
24.07,66.21,9707.0,54.32,closed
29.02,63.21,11904.0,37.83,open
29.51,72.71,9826.0,35.88,closed
24.54,63.87,10460.0,45.04,open
29.67,65.65,13829.0,30.66,open
28.98,73.9,14263.0,38.87,ready
24.03,61.45,9617.0,34.07,closed
30.79,61.75,8639.0,40.16,closed
24.15,66.6,9088.0,42.94,closed
30.76,77.29,9249.0,51.05,closed
28.56,84.13,10883.0,54.92,open
24.96,73.51,13273.0,31.6,ready
31.71,88.08,13055.0,31.58,ready
30.06,72.96,12598.0,46.57,ready
30.87,71.32,13775.0,50.48,ready
27.36,86.76,8527.0,36.98,closed
26.56,70.44,14811.0,53.31,ready
30.01,71.83,11518.0,43.24,open
24.08,67.7,11605.0,52.65,open
25.04,69.72,9762.0,42.78,closed
25.97,88.01,11988.0,43.54,open
29.66,88.84,10739.0,48.49,open
28.06,66.3,10377.0,37.95,open
30.26,64.34,11238.0,48.78,open
24.46,71.88,8691.0,49.47,closed
29.0,85.79,13296.0,43.05,ready
31.7,77.8,13067.0,51.4,ready
28.93,61.91,14965.0,48.72,open
29.55,75.11,11624.0,47.36,open
25.51,75.97,14347.0,43.68,ready
27.0,60.85,10448.0,33.69,open
26.51,74.04,11015.0,53.91,open
29.66,70.09,14064.0,40.54,ready
29.09,77.33,12323.0,31.44,ready
27.16,76.84,8660.0,47.78,closed
27.46,88.3,11509.0,38.23,open
29.85,60.29,11871.0,37.52,open
25.91,61.85,11726.0,51.16,open
25.74,89.12,9521.0,42.24,closed
24.47,62.64,12673.0,45.89,open
27.97,60.35,11069.0,32.91,open
27.6,88.28,9987.0,33.51,closed
24.45,73.05,14245.0,43.19,ready
31.69,70.26,8254.0,32.8,closed
29.84,60.93,14628.0,54.18,open
28.63,68.17,13579.0,31.32,open
24.55,70.96,14271.0,32.32,ready
28.31,86.54,14484.0,38.17,ready
29.07,73.26,14672.0,32.29,ready
30.81,82.7,10487.0,33.94,open
26.98,64.54,11136.0,52.71,open
31.66,76.22,8349.0,52.58,closed
24.4,61.22,10042.0,31.4,open
25.93,70.79,10883.0,48.35,open
29.4,63.45,12173.0,43.98,open
31.23,77.98,9906.0,42.59,closed
30.71,75.86,10889.0,43.37,open
28.18,64.03,14848.0,49.64,open
24.23,85.08,12705.0,34.95,ready
27.77,81.33,10407.0,52.46,open
28.53,76.15,9521.0,50.06,closed
25.71,70.44,9285.0,32.62,closed
31.65,76.47,11768.0,43.47,open
24.46,79.68,12208.0,32.92,ready
25.06,87.77,10184.0,52.13,open
26.45,79.1,13176.0,50.59,ready
25.57,68.3,13426.0,46.77,open
26.25,62.34,10872.0,50.24,open
29.72,73.17,11718.0,54.56,open
27.22,88.69,14054.0,44.4,ready
28.28,68.62,11733.0,50.2,open
27.87,62.58,10967.0,42.92,open
28.49,63.54,13929.0,40.0,open
30.79,60.37,8871.0,54.45,closed
26.3,73.45,12461.0,54.77,ready
31.72,64.34,11939.0,38.85,open
29.42,70.91,14991.0,49.37,ready
29.41,76.97,9800.0,49.82,closed
27.18,63.64,12918.0,33.59,open
29.27,74.62,10427.0,47.43,open
28.99,81.31,9417.0,49.74,closed
25.45,64.02,10165.0,38.67,open
25.65,84.91,9437.0,36.09,closed
24.99,81.25,12577.0,35.5,ready
28.52,68.53,10371.0,41.12,open
26.15,88.81,14992.0,50.58,ready
25.88,70.14,10668.0,42.87,open
29.31,81.47,11786.0,38.42,open
26.78,70.85,14594.0,34.81,ready
29.66,68.98,10459.0,42.35,open
29.43,75.22,10836.0,30.46,open
24.38,88.44,9299.0,47.4,closed
29.98,87.56,14437.0,50.96,ready
25.65,88.97,10376.0,36.48,open
25.99,89.48,11752.0,48.65,open
24.64,75.94,14925.0,53.95,ready
30.94,88.39,13980.0,52.19,ready
28.17,74.08,11464.0,51.13,open
31.96,72.45,10819.0,53.18,open
29.93,71.92,9951.0,39.22,closed
26.39,84.6,8772.0,53.08,closed
29.87,63.4,11066.0,52.63,open
30.3,79.85,13059.0,34.26,ready
29.89,69.41,9910.0,38.21,closed
30.39,81.48,11476.0,43.04,open
27.61,78.89,13435.0,52.15,ready
29.47,67.76,13436.0,53.41,open
27.17,84.66,10078.0,51.96,open
28.37,73.16,10408.0,48.46,open
29.24,84.07,8127.0,42.67,closed
25.02,67.71,11036.0,35.66,open
29.03,78.34,14712.0,32.24,ready
29.83,83.73,8628.0,48.84,closed
25.37,65.6,10303.0,53.15,open
26.63,86.47,11844.0,31.97,open
28.69,75.15,9269.0,36.48,closed
31.11,70.93,8119.0,38.97,closed
30.09,73.96,8001.0,44.77,closed
31.01,68.69,11557.0,48.95,open
30.98,83.85,10386.0,35.26,open
31.84,70.87,14936.0,39.96,ready
25.4,81.48,10124.0,38.55,open
25.97,70.75,10085.0,44.0,open
29.14,68.12,14422.0,51.26,open
26.22,77.05,9648.0,43.82,closed
25.78,75.44,9626.0,54.62,closed
28.51,63.51,10425.0,44.96,open
24.09,71.0,9763.0,51.66,closed
28.63,60.0,14787.0,44.34,open
25.12,77.57,9924.0,49.47,closed
25.8,89.89,9603.0,48.27,closed
31.28,86.41,8494.0,54.03,closed
29.66,61.81,9140.0,51.72,closed
29.64,73.65,14125.0,35.2,ready
29.68,62.39,14270.0,47.61,open
25.75,76.55,8919.0,49.46,closed
30.87,63.81,12397.0,44.3,open
27.34,76.27,11112.0,43.82,open
24.08,88.22,9358.0,32.87,closed
25.67,81.65,12825.0,44.98,ready
27.22,67.6,12318.0,38.54,open
25.42,76.18,13821.0,53.44,ready
29.65,79.92,13497.0,54.18,ready
24.88,89.98,14368.0,42.98,ready
26.18,67.34,8202.0,36.01,closed
24.17,88.08,9168.0,49.11,closed
31.46,70.79,13924.0,41.78,ready
30.07,62.46,11726.0,49.97,open
28.12,86.14,10988.0,39.2,open
25.92,80.94,10875.0,54.8,open
26.51,77.13,14870.0,34.66,ready
31.49,66.03,14626.0,30.13,open
25.45,88.47,11165.0,43.8,open
27.65,61.49,9318.0,30.18,closed
30.64,74.77,13841.0,51.36,ready
25.34,80.53,9031.0,44.55,closed
24.66,72.01,10205.0,43.89,open
25.45,80.08,14344.0,45.84,ready
30.53,71.92,12781.0,41.08,ready
29.85,73.29,11263.0,40.21,open
27.5,73.6,11819.0,52.71,open
27.5,81.76,11038.0,38.05,open
29.2,66.85,11793.0,36.01,open
26.92,72.08,11624.0,42.58,open
27.78,60.26,8941.0,41.46,closed
31.72,87.7,9712.0,47.08,closed
26.12,77.2,8904.0,48.58,closed
25.77,72.32,13602.0,43.79,ready
30.45,61.9,14338.0,48.72,open
28.79,75.5,13240.0,34.14,ready
31.09,79.12,13955.0,41.12,ready
27.71,77.57,13299.0,38.47,ready
28.05,69.12,13790.0,41.58,open
27.01,84.24,12342.0,31.42,ready
31.53,73.08,14024.0,46.23,ready
30.32,69.28,11138.0,47.16,open
26.43,74.77,14231.0,41.57,ready
28.03,79.84,13626.0,46.96,ready
30.93,81.23,11097.0,48.11,open
31.08,69.84,9803.0,43.27,closed
29.27,80.08,11806.0,30.24,open
30.41,70.96,12055.0,48.27,ready
28.75,72.69,10432.0,38.5,open
24.89,79.0,11307.0,39.28,open
27.8,81.03,8148.0,38.19,closed
31.61,83.95,8459.0,51.5,closed
26.46,86.2,13863.0,39.2,ready
27.18,76.93,12602.0,35.12,ready
30.56,85.3,9002.0,50.03,closed
29.52,68.88,14444.0,51.27,open
31.59,75.37,12096.0,40.02,ready
25.01,75.39,8067.0,48.7,closed
28.78,73.09,11675.0,41.79,open
25.77,86.73,14225.0,48.11,ready
24.91,61.23,14675.0,41.22,open
26.68,79.81,9804.0,48.6,closed
29.78,65.18,14924.0,42.21,open
31.37,86.81,10945.0,52.12,open
29.36,81.85,13500.0,38.4,ready
28.43,67.03,12632.0,36.84,open
25.94,71.34,14547.0,49.21,ready
25.78,80.03,14862.0,47.72,ready
26.37,82.91,14263.0,42.8,ready
30.84,73.72,13626.0,50.19,ready
30.55,85.77,11444.0,46.84,open
31.02,64.15,13972.0,52.31,open
30.35,78.47,10072.0,40.63,open
28.86,84.18,13438.0,52.47,ready
25.28,88.3,13028.0,43.49,ready
28.05,69.08,10419.0,44.42,open
30.78,67.12,11496.0,47.55,open
31.96,66.0,14134.0,39.28,open
31.83,66.47,14217.0,46.1,open
29.29,68.96,8723.0,49.92,closed
27.98,77.45,14472.0,47.79,ready
30.88,76.01,14795.0,42.29,ready
28.65,66.29,9038.0,41.91,closed
26.08,84.08,11040.0,53.12,open
30.27,87.92,8593.0,37.68,closed
29.05,74.09,10603.0,39.37,open
24.94,67.17,8181.0,36.31,closed
24.31,81.97,13941.0,41.63,ready
27.26,86.29,9128.0,44.09,closed
29.48,62.84,11294.0,38.25,open
25.5,68.24,8964.0,40.19,closed
31.18,89.28,11451.0,50.38,open
25.04,89.42,9505.0,54.18,closed
25.25,62.64,14060.0,35.48,open
27.15,65.42,14878.0,50.83,open
26.3,64.27,8602.0,46.24,closed
25.62,60.98,9383.0,49.46,closed
24.45,89.29,8142.0,46.99,closed
30.77,83.44,13304.0,53.87,ready
29.86,84.15,9726.0,53.34,closed
29.21,81.9,10638.0,43.72,open
30.0,73.87,13207.0,54.0,ready
26.81,74.79,10425.0,49.05,open
31.01,85.46,8748.0,46.99,closed
24.71,65.0,9797.0,41.39,closed
27.46,65.71,13354.0,38.12,open
27.94,72.32,11316.0,41.59,open
31.5,67.57,11848.0,39.38,open
25.02,71.0,12121.0,44.81,ready
24.39,76.25,9280.0,46.11,closed
29.95,69.04,13186.0,42.89,open
30.2,62.73,9911.0,32.24,closed
31.56,84.79,8280.0,41.33,closed
27.13,88.26,9755.0,43.57,closed
26.22,83.83,8297.0,50.24,closed
25.13,74.24,12768.0,30.73,ready
29.56,75.89,12947.0,48.88,ready
28.59,63.75,9308.0,53.02,closed
28.1,74.42,11735.0,40.04,open
25.57,67.9,10690.0,38.89,open
24.32,71.1,8342.0,54.64,closed
25.68,82.28,11653.0,31.87,open
31.2,71.03,13826.0,30.56,ready
27.11,78.1,14161.0,52.18,ready
31.91,77.27,8175.0,37.88,closed
30.44,85.73,14213.0,47.37,ready
24.79,87.73,14658.0,53.12,ready
30.05,72.36,14503.0,33.64,ready
27.55,88.88,11764.0,46.77,open
29.33,63.1,10085.0,31.61,open
29.19,84.56,10790.0,42.32,open
30.38,60.84,9498.0,54.49,closed
25.76,62.32,12752.0,31.42,open
29.12,65.06,10414.0,49.69,open
29.73,86.01,11148.0,34.2,open
29.73,87.79,14309.0,37.91,ready
25.5,80.07,8718.0,50.04,closed
29.33,75.46,11251.0,36.5,open
24.65,67.34,10438.0,38.82,open
29.99,65.77,9210.0,40.88,closed
29.94,80.17,10340.0,53.79,open
31.43,79.22,13988.0,41.32,ready
27.09,65.75,12946.0,48.56,open
27.01,76.34,11332.0,40.95,open
25.34,63.77,14527.0,46.65,open
24.67,80.78,13523.0,43.59,ready
29.26,79.27,13556.0,52.86,ready
29.13,63.31,9573.0,39.2,closed
30.61,79.54,9304.0,46.94,closed
28.33,63.98,14726.0,53.96,open
27.39,70.69,9844.0,52.71,closed
27.98,82.39,13566.0,46.08,ready
29.62,74.08,10786.0,45.41,open
30.17,60.51,12145.0,51.75,open
26.73,74.27,10264.0,41.6,open
24.62,83.39,12239.0,49.81,ready
25.82,62.9,12651.0,30.1,open
31.73,85.93,13511.0,36.52,ready
24.03,69.77,8449.0,41.55,closed
24.08,81.41,8058.0,41.59,closed
28.89,70.99,14027.0,45.99,ready
27.95,73.14,10680.0,42.28,open
26.79,89.23,12132.0,41.33,ready
26.79,88.37,11405.0,40.29,open
30.63,68.34,9777.0,42.06,closed
31.93,81.28,11153.0,46.14,open
28.56,82.12,12415.0,34.53,ready
31.89,70.43,10760.0,41.7,open
28.85,60.01,8156.0,34.54,closed
29.44,79.82,8029.0,41.26,closed
24.93,72.87,14849.0,39.82,ready
26.08,85.58,11020.0,43.36,open
27.52,73.78,9039.0,48.49,closed
29.16,76.29,10876.0,53.14,open
24.28,79.3,10922.0,38.9,open
26.29,72.73,9582.0,47.03,closed
24.19,89.57,8409.0,45.22,closed
31.49,76.15,12387.0,43.09,ready
30.01,88.32,12618.0,48.31,ready
27.12,86.9,14684.0,42.04,ready
31.58,73.95,12637.0,48.35,ready
27.07,75.58,11331.0,43.37,open
31.92,65.01,11707.0,49.44,open
31.93,75.3,10786.0,35.75,open
26.01,79.91,9448.0,44.69,closed
28.6,63.91,12856.0,53.05,open
25.42,89.01,14829.0,36.29,ready
24.55,63.74,13308.0,52.53,open
31.53,67.61,14988.0,43.42,open
27.5,66.01,9286.0,41.55,closed
24.99,62.79,8078.0,39.04,closed
30.16,64.4,13591.0,35.8,open
27.6,75.85,11939.0,43.37,open
29.23,66.84,8509.0,35.56,closed
29.46,69.91,11613.0,37.24,open
27.17,74.79,13525.0,41.8,ready
26.77,79.66,9150.0,53.26,closed
25.2,84.78,13727.0,44.59,ready
29.04,76.03,9840.0,48.34,closed
26.7,62.81,11649.0,44.78,open
31.95,74.38,9206.0,33.64,closed
26.79,83.94,14505.0,39.47,ready
28.63,76.63,8310.0,41.7,closed
28.16,86.84,10980.0,33.97,open
24.54,74.97,14916.0,49.95,ready
24.31,60.35,12830.0,47.16,open
28.44,72.55,13418.0,31.25,ready
30.97,85.87,8283.0,35.3,closed
31.37,79.75,11340.0,48.6,open
25.48,88.47,8060.0,52.38,closed
28.28,64.48,13944.0,32.82,open
25.46,74.81,12417.0,39.55,ready
29.67,85.77,13704.0,38.14,ready
29.93,65.06,8229.0,51.76,closed
24.22,70.07,12066.0,41.44,ready
24.42,83.78,14820.0,30.54,ready
26.88,69.62,8572.0,40.58,closed
29.38,63.63,14382.0,36.72,open
30.91,88.84,8449.0,43.15,closed
31.41,84.62,11028.0,53.53,open
24.54,70.39,12441.0,48.43,ready
27.04,62.57,11845.0,54.01,open
24.0,69.61,13745.0,30.47,open
27.99,61.58,8193.0,53.44,closed
28.62,81.52,8774.0,45.62,closed
28.33,82.86,8896.0,35.71,closed
29.43,75.14,11733.0,31.73,open
31.03,79.43,14990.0,37.12,ready
27.75,76.97,9402.0,49.13,closed
31.42,64.78,8653.0,30.93,closed
24.9,70.57,10917.0,46.3,open
25.25,89.87,10994.0,54.28,open
27.35,87.83,11892.0,49.45,open
24.74,66.44,13654.0,32.35,open
24.1,88.22,14730.0,45.68,ready
24.87,63.13,12885.0,39.27,open
31.28,86.12,10046.0,41.88,open
24.93,74.11,12084.0,31.43,ready
24.69,87.62,9506.0,46.03,closed
27.66,72.06,8065.0,53.99,closed
25.83,73.5,10345.0,39.24,open
29.78,71.49,8669.0,44.33,closed
30.27,83.17,9775.0,31.46,closed
30.7,67.65,14415.0,38.01,open
28.83,84.91,13531.0,51.3,ready
30.24,61.97,11944.0,53.19,open
28.72,65.79,13622.0,32.28,open
25.22,62.96,13994.0,48.53,open
25.93,81.46,10382.0,52.12,open
24.81,61.92,11304.0,48.12,open
30.8,80.08,8055.0,52.97,closed
27.36,73.19,11439.0,54.41,open
27.61,72.61,13281.0,37.47,ready
26.05,89.96,13295.0,45.8,ready
31.95,78.17,14432.0,31.34,ready
28.48,80.14,9919.0,45.4,closed
27.61,79.12,11835.0,39.35,open
28.52,66.9,8018.0,45.17,closed
24.52,79.14,9671.0,49.89,closed
26.29,66.8,10016.0,52.43,open
28.37,70.03,13300.0,38.88,ready
29.54,75.55,12490.0,41.82,ready
28.04,72.4,9515.0,42.26,closed
27.8,78.43,11859.0,54.64,open
26.41,85.78,10348.0,44.21,open
31.51,71.81,10507.0,40.29,open
29.86,86.89,10071.0,46.55,open
26.97,62.84,13290.0,45.56,open
24.13,85.92,14423.0,54.64,ready
25.39,70.01,8211.0,48.08,closed
25.1,62.73,11768.0,51.3,open
28.25,75.69,8391.0,40.77,closed
25.57,73.29,14218.0,38.42,ready
27.51,61.13,9917.0,30.24,closed
24.12,74.43,12270.0,35.07,ready
24.29,76.39,9458.0,52.09,closed
28.96,79.17,14799.0,52.69,ready
29.88,80.14,11372.0,36.05,open
26.64,65.49,10261.0,51.25,open
27.52,79.05,8583.0,46.81,closed
29.29,82.18,13082.0,40.98,ready
24.72,84.93,8054.0,52.94,closed
28.73,65.74,8276.0,37.31,closed
31.59,79.99,11466.0,44.39,open
26.23,89.75,8266.0,40.64,closed
31.73,85.35,11168.0,38.02,open
25.39,76.66,11739.0,30.72,open
31.02,80.8,8800.0,41.27,closed
31.54,69.39,13017.0,45.41,open
27.55,63.19,9390.0,33.95,closed
29.34,87.0,11191.0,48.94,open
24.79,73.82,12723.0,45.28,ready
29.86,68.5,8735.0,39.14,closed
25.99,88.42,10836.0,37.29,open
29.0,87.68,10581.0,47.92,open
27.15,83.32,13386.0,41.43,ready
27.29,88.37,13335.0,51.37,ready
28.28,62.91,13177.0,47.74,open
26.02,73.3,8296.0,49.08,closed
24.34,81.31,12056.0,51.48,ready
24.1,75.8,10766.0,52.55,open
31.06,69.88,9647.0,41.89,closed
26.78,73.85,8544.0,45.38,closed
29.38,72.24,10206.0,36.79,open
27.81,82.39,8852.0,32.72,closed
26.07,73.17,13766.0,48.78,ready
28.76,61.5,14563.0,41.68,open
24.58,69.39,11338.0,34.19,open
30.98,88.13,8711.0,45.35,closed
30.79,63.64,12292.0,50.22,open
27.34,62.64,12753.0,48.02,open
26.21,78.74,14269.0,41.88,ready
28.99,63.18,11899.0,41.75,open
27.49,69.49,11650.0,49.81,open
24.3,65.53,8051.0,50.82,closed
25.42,71.05,9922.0,30.43,closed
29.39,80.81,9127.0,44.46,closed
31.7,77.27,8223.0,47.77,closed
26.05,67.73,11853.0,41.66,open
31.52,68.68,10131.0,49.19,open
31.18,71.7,9952.0,32.38,closed
30.73,70.21,12371.0,51.33,ready
25.84,71.38,8226.0,47.21,closed
25.23,89.52,13092.0,45.55,ready
25.18,60.68,14030.0,52.56,open
25.19,67.87,11711.0,47.87,open
27.0,79.5,12779.0,48.84,ready
29.89,60.21,12860.0,54.31,open
27.7,86.73,9158.0,40.09,closed
24.23,73.52,14535.0,46.24,ready
25.9,74.22,14310.0,36.44,ready
25.29,85.64,10266.0,47.67,open
25.29,65.42,12405.0,32.21,open
31.14,88.21,10598.0,53.82,open
25.45,89.12,14258.0,53.2,ready
29.41,88.43,10716.0,34.17,open
25.32,71.96,13311.0,47.52,ready
26.2,88.87,14829.0,33.2,ready
31.83,75.15,10272.0,34.72,open
25.82,84.54,12939.0,49.46,ready
25.81,85.37,10188.0,36.31,open
25.86,76.24,11225.0,47.82,open
28.05,68.94,8249.0,48.35,closed
31.92,67.97,12124.0,40.81,open
27.67,82.61,8198.0,48.32,closed
25.91,74.59,8344.0,31.85,closed
26.51,71.8,9017.0,33.75,closed
24.65,76.19,10268.0,52.69,open
29.31,67.08,13302.0,36.91,open
25.2,83.79,11022.0,50.09,open
28.19,63.81,13943.0,37.51,open
31.13,76.98,14018.0,45.2,ready
24.49,86.31,14504.0,43.66,ready
26.18,61.82,10710.0,47.42,open
24.14,70.66,13051.0,49.36,ready
24.81,65.61,8486.0,43.63,closed
25.49,71.66,9539.0,50.16,closed
29.26,83.19,13535.0,50.11,ready
28.4,75.08,14615.0,31.37,ready
29.85,61.2,13244.0,51.34,open
26.94,70.64,9823.0,53.98,closed
24.71,82.58,14954.0,53.96,ready
25.91,68.74,10180.0,41.03,open
28.21,81.71,12215.0,40.74,ready
25.45,73.8,12159.0,45.33,ready
28.0,66.48,10353.0,32.46,open
31.18,83.22,13970.0,38.97,ready
27.24,78.53,11780.0,52.23,open
31.86,84.27,12508.0,45.01,ready
29.52,65.15,8500.0,44.35,closed
26.95,89.02,13806.0,31.59,ready
24.59,66.53,13509.0,37.91,open
31.8,81.38,13233.0,52.52,ready
31.85,67.01,12718.0,37.96,open
28.1,71.95,14944.0,54.23,ready
27.47,64.72,14584.0,53.73,open
27.16,87.51,13477.0,30.58,ready
24.72,73.83,11794.0,39.5,open
25.07,85.28,10742.0,37.37,open
24.67,77.88,14355.0,41.13,ready
25.85,66.13,10622.0,30.83,open
30.43,85.2,12471.0,49.87,ready
31.8,60.16,14796.0,52.4,open
30.19,61.0,9108.0,33.51,closed
25.05,65.0,11321.0,39.75,open
24.81,78.55,12123.0,47.37,ready
31.6,78.29,12393.0,38.58,ready
31.76,65.93,13669.0,51.76,open
29.06,65.39,10159.0,50.25,open
31.55,71.0,14406.0,42.93,ready
25.48,63.06,10503.0,40.7,open
31.82,63.21,13775.0,41.47,open
24.72,64.44,14408.0,37.46,open
25.94,85.21,13286.0,32.4,ready
24.83,75.2,12070.0,52.25,ready
27.21,63.89,8574.0,33.13,closed
31.69,66.82,11929.0,35.97,open
31.92,84.79,12761.0,50.81,ready
28.81,89.28,11159.0,41.9,open
24.59,72.41,9189.0,37.73,closed
29.93,64.24,14215.0,31.78,open
30.79,66.75,12882.0,36.07,open
29.34,87.74,9279.0,34.48,closed
24.89,81.12,13701.0,34.85,ready
28.26,67.43,9446.0,35.8,closed
24.57,74.53,14983.0,31.01,ready
27.73,67.95,11902.0,39.54,open
24.43,65.3,11331.0,46.45,open
29.13,87.9,14646.0,53.02,ready
25.94,74.68,13593.0,37.12,ready
27.68,69.73,10633.0,34.63,open
27.29,61.59,13752.0,43.34,open
26.15,64.7,8904.0,41.52,closed
24.96,77.89,9501.0,36.23,closed
26.08,68.54,13959.0,41.03,open
28.07,83.05,11760.0,44.48,open
28.77,87.32,8869.0,46.35,closed
31.96,75.96,14491.0,35.63,ready
29.58,62.52,9780.0,39.45,closed
30.48,89.98,12440.0,39.42,ready
31.76,60.84,12236.0,43.16,open
27.83,74.64,10941.0,33.45,open
28.79,77.49,12704.0,51.91,ready
31.6,82.09,9661.0,52.07,closed
26.44,69.62,14991.0,30.15,open
27.31,67.35,13321.0,39.7,open
24.09,69.27,10486.0,32.49,open
28.14,72.4,12358.0,53.43,ready
26.87,77.59,9813.0,36.54,closed
28.91,70.39,9221.0,31.78,closed
29.78,74.3,10140.0,39.08,open
31.75,86.0,11237.0,41.31,open
26.61,76.71,10756.0,41.39,open
25.81,61.03,9697.0,37.63,closed
27.74,73.73,10744.0,50.92,open
30.44,75.34,11165.0,42.05,open
31.01,89.34,12223.0,46.61,ready
29.81,64.42,12445.0,47.37,open
25.04,80.16,11075.0,35.85,open
25.81,70.98,14650.0,47.1,ready
29.75,83.77,11249.0,47.72,open
28.58,72.91,12127.0,43.68,ready
28.67,73.24,11132.0,35.98,open
28.85,66.5,8502.0,46.79,closed
25.1,87.4,13093.0,31.98,ready
30.41,73.49,11555.0,45.85,open
30.24,68.48,9639.0,43.57,closed
30.77,81.63,12888.0,32.42,ready
